media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1702671302.071553,0.010561229722222221,0,0
0,1,2,1702671342.0917745,0.021677960277777776,0,0
0,1,2,1702671382.1114616,0.032794539722222224,0,0
0,1,2,1702671422.1316617,0.043911262222222226,0,0
0,1,2,1702671462.1490371,0.05502720583333333,0,0
0,1,2,1702671502.166634,0.06614320305555556,0,0
0,1,2,1702671542.1861217,0.07725972888888888,0,0
0,1,2,1702671582.3391461,0.08841334527777778,0,0
0,1,2,1702671622.434387,0.09955090527777778,0,0
0,1,2,1702671662.579942,0.11070245305555557,0,0
0,1,2,1702671702.6719332,0.12183911333333333,0,0
0,1,2,1702671742.6969385,0.13295717361111112,0,0
0,1,2,1702671782.7208629,0.14407493416666667,0,0
0,1,2,1702671822.7494485,0.15519398444444446,0,0
0,1,2,1702671862.763975,0.1663091311111111,0,0
0,1,2,1702671902.775751,0.17742351583333332,0,0
0,1,2,1702671942.91885,0.18857437666666665,0,0
0,1,2,1702671982.9384263,0.1996909238888889,0,0
0,1,2,1702672022.9502058,0.2108053072222222,0,0
0,1,2,1702672062.962575,0.22191985416666665,0,0
0,1,2,1702672102.974353,0.23303423694444445,0,0
0,1,2,1702672142.9865556,0.24414873666666667,0,0
0,1,2,1702672182.9985685,0.2552631880555556,0,0
0,1,2,1702672223.0343451,0.2663842347222222,0,0
0,1,2,1702672263.1049492,0.27751495833333334,0,0
0,1,2,1702672303.11657,0.2886292969444444,0,0
0,1,2,1702672343.1288538,0.29974382055555554,0,0
0,1,2,1702672383.140999,0.3108583052777778,0,0
0,1,2,1702672423.1539178,0.3219730038888889,0,0
0,1,2,1702672463.1665654,0.33308762833333333,0,0
0,1,2,1702672503.261414,0.3442250894444444,0,0
0,1,2,1702672543.4051476,0.3553761263888889,0,0
0,1,2,1702672583.5131898,0.3665172461111111,0,0
0,1,2,1702672623.5248904,0.37763161055555555,0,0
0,1,2,1702672663.5372105,0.38874614166666666,0,0
0,1,2,1702672703.5496106,0.3998606966666666,0,0
0,1,2,1702672743.5619063,0.41097522333333336,0,0
0,1,2,1702672783.5783575,0.42209090722222226,0,0
0,1,2,1702672823.7481654,0.4332491866666667,0,0
0,1,2,1702672863.756871,0.4443627141666666,0,0
0,1,2,1702672903.7695022,0.45547733333333335,0,0
0,1,2,1702672943.7817512,0.46659184666666664,0,0
0,1,2,1702672983.7939384,0.4777063438888889,0,0
0,1,2,1702673023.8061845,0.4888208561111111,0,0
0,1,2,1702673063.8183455,0.49993534805555556,0,0
1,1,3,1702673103.8425305,0.5110531775,0.0,0.0018484392592592594
0,1,2,1702673144.0281425,0.522215845,0.0,0.0018484392592592594
0,1,2,1702673184.0393677,0.5333300736111111,0.0,0.0018484392592592594
0,1,2,1702673224.0516891,0.5444446080555555,0.0,0.0018484392592592594
0,1,2,1702673264.064633,0.5555593141666667,0.0,0.0018484392592592594
0,1,2,1702673304.076596,0.5666737491666667,0.0,0.0018484392592592594
0,1,2,1702673344.0883758,0.5777881311111112,0.0,0.0018484392592592594
0,1,2,1702673384.2164395,0.5889348158333333,0.0,0.0018484392592592594
0,1,2,1702673424.2677374,0.6000601772222222,0.0,0.0018484392592592594
0,1,2,1702673464.335191,0.6111900275,0.0,0.0018484392592592594
0,1,2,1702673504.3584318,0.6223075919444444,0.0,0.0018484392592592594
0,1,2,1702673544.3712385,0.6334222608333333,0.0,0.0018484392592592594
0,1,2,1702673584.3825352,0.6445365105555556,0.0,0.0018484392592592594
0,1,2,1702673624.3935852,0.6556506908333333,0.0,0.0018484392592592594
0,1,2,1702673664.4042332,0.6667647605555556,0.0,0.0018484392592592594
0,1,2,1702673704.4435282,0.6778867877777778,0.0,0.0018484392592592594
0,1,2,1702673744.54113,0.6890250102777777,0.0,0.0018484392592592594
0,1,2,1702673784.5713587,0.7001445163888889,0.0,0.0018484392592592594
0,1,2,1702673824.5836694,0.7112590469444444,0.0,0.0018484392592592594
0,1,2,1702673864.596747,0.7223737908333333,0.0,0.0018484392592592594
0,1,2,1702673904.608341,0.7334881219444445,0.0,0.0018484392592592594
0,1,2,1702673944.6201522,0.7446025144444444,0.0,0.0018484392592592594
0,1,2,1702673984.6488369,0.7557215936111111,0.0,0.0018484392592592594
0,1,2,1702674024.7383792,0.7668575772222221,0.0,0.0018484392592592594
0,1,2,1702674064.8734324,0.7780062033333334,0.0,0.0018484392592592594
0,1,2,1702674104.8854158,0.7891206430555556,0.0,0.0018484392592592594
0,1,2,1702674144.897488,0.8002351075,0.0,0.0018484392592592594
0,1,2,1702674184.9106665,0.8113498788888889,0.0,0.0018484392592592594
0,1,2,1702674224.923323,0.8224645061111111,0.0,0.0018484392592592594
0,1,2,1702674264.9356778,0.8335790494444445,0.0,0.0018484392592592594
0,1,2,1702674305.1397288,0.8447468430555556,0.0,0.0018484392592592594
0,1,2,1702674345.2021585,0.8558752938888888,0.0,0.0018484392592592594
0,1,2,1702674385.2141564,0.8669897377777778,0.0,0.0018484392592592594
0,1,2,1702674425.226365,0.87810424,0.0,0.0018484392592592594
0,1,2,1702674465.2385278,0.8892187291666667,0.0,0.0018484392592592594
0,1,2,1702674505.2511592,0.9003333494444444,0.0,0.0018484392592592594
0,1,2,1702674545.2631438,0.9114477891666667,0.0,0.0018484392592592594
0,1,2,1702674585.3602931,0.9225858869444444,0.0,0.0018484392592592594
0,1,2,1702674625.4245358,0.9337148441666666,0.0,0.0018484392592592594
0,1,2,1702674665.4420185,0.9448308116666667,0.0,0.0018484392592592594
0,1,2,1702674705.4522614,0.9559447675,0.0,0.0018484392592592594
0,1,2,1702674745.4637764,0.9670590769444444,0.0,0.0018484392592592594
0,1,2,1702674785.4743457,0.9781731244444445,0.0,0.0018484392592592594
0,1,2,1702674825.484955,0.9892871827777777,0.0,0.0018484392592592594
0,1,2,1702674865.4966838,1.0004015516666667,0.0,0.0018484392592592594
1,1,3,1702674905.5779784,1.0115352458333333,0.0,0.0018484392592592594
0,1,2,1702674945.692495,1.0226781672222223,0.0,0
0,1,2,1702674985.698821,1.0337910327777777,0.0,0
0,1,2,1702675025.7120602,1.0449058222222223,0.0,0
0,1,2,1702675065.7242804,1.0560203277777778,0.0,0
0,1,2,1702675105.7386713,1.0671354355555556,0.0,0
0,1,2,1702675145.7510436,1.0782499847222222,0.0,0
0,1,2,1702675185.7782767,1.0893686599999999,0.0,0
0,1,2,1702675225.8913894,1.1005111933333334,0.0,0
0,1,2,1702675265.9122028,1.1116280830555556,0.0,0
0,1,2,1702675305.9256828,1.1227429411111112,0.0,0
0,1,2,1702675345.9492736,1.1338606025,0.0,0
