current,average,maxod,time,hour,temp,threads,min
0.03325101474044008,0.978928553354298,0.9991977614742824,1702671302.514196,0.010562123055555556,38.375,10,0.24
0.03350102237006745,0.919574807563091,0.9991977614742824,1702671342.5313423,0.021677994444444446,38.3125,9,0.24
0.03425104525894956,0.799749402127802,0.9991977614742824,1702671382.5558822,0.03279592305555556,38.1875,9,0.24
0.0338760338145085,0.6251036539659109,0.9991977614742824,1702671422.5747259,0.04391226805555556,38.25,9,0.24
0.03462605670339061,0.4272381681424335,0.9991977614742824,1702671462.5945225,0.055028876944444444,38.3125,9,0.24
0.03487606433301798,0.24874924237353144,0.9991977614742824,1702671502.615141,0.06614571666666667,38.375,9,0.24
0.03487606433301798,0.12307644736814223,0.9991977614742824,1702671542.6347778,0.07726228444444444,38.4375,9,0.24
0.03500106814783166,0.058682098235004164,0.9991977614742824,1702671582.7103355,0.0883943811111111,38.5,9,0.24
0.03412604144413587,0.035052426007916596,0.9991977614742824,1702671622.8282442,0.09953824527777778,38.5,9,0.24
0.03512607196264535,0.03445720560237319,0.9991977614742824,1702671662.9590735,0.11068570055555556,38.4375,9,0.24
0.03462605670339061,0.03457959050753347,0.9991977614742824,1702671703.042755,0.12182005638888889,38.4375,9,0.24
0.03425104525894956,0.034666074512818314,0.9991977614742824,1702671743.0599196,0.13293593527777778,38.3125,9,0.24
0.03437604907376324,0.034734022149911975,0.9991977614742824,1702671783.0773954,0.14405190083333336,38.25,9,0.24
0.03500106814783166,0.03479695936713265,0.9991977614742824,1702671823.0970652,0.15516846916666666,38.25,9,0.24
0.03425104525894956,0.03486384890417614,0.9991977614742824,1702671863.1123085,0.16628382055555554,38.25,9,0.24
0.03462605670339061,0.03492858979059395,0.9991977614742824,1702671903.1342723,0.177401035,38.3125,9,0.24
0.034501052888576925,0.034984459232888745,0.9991977614742824,1702671943.2079475,0.18853261083333334,38.375,9,0.24
0.03562608722190009,0.03501942031979575,0.9991977614742824,1702671983.3061168,0.19967098944444445,38.4375,9,0.24
0.03400103762932219,0.035019610949352346,0.9991977614742824,1702672023.3220677,0.21078652166666664,38.4375,9,0.24
0.03587609485152746,0.03498951533805369,0.9991977614742824,1702672063.3521369,0.2219059938888889,38.4375,9,0.24
0.03462605670339061,0.03493736447625743,0.9991977614742824,1702672103.364287,0.23302048250000001,38.375,9,0.24
0.03437604907376324,0.034893815908959624,0.9991977614742824,1702672143.376323,0.24413493583333332,38.3125,9,0.24
0.03487606433301798,0.03487576538394607,0.9991977614742824,1702672183.3876941,0.25524920444444443,38.25,9,0.24
0.0355010834070864,0.034880055330750184,0.9991977614742824,1702672223.4523113,0.26637826583333335,38.25,9,0.24
0.03412604144413587,0.034901445099745326,0.9991977614742824,1702672263.5831347,0.2775257175,38.25,9,0.24
0.034501052888576925,0.03491884006248499,0.9991977614742824,1702672303.594649,0.2886400269444444,38.3125,9,0.24
0.03562608722190009,0.03492112806336805,0.9991977614742824,1702672343.606261,0.29975436305555553,38.375,9,0.24
0.0338760338145085,0.034909776009892035,0.9991977614742824,1702672383.6180573,0.3108687508333333,38.375,9,0.24
0.03412604144413587,0.03489217072385305,0.9991977614742824,1702672423.6300101,0.3219831816666666,38.4375,9,0.24
0.03437604907376324,0.03488210200478108,0.9991977614742824,1702672463.6420665,0.3330976422222222,38.375,9,0.24
0.03487606433301798,0.034877629610633065,0.9991977614742824,1702672503.7068927,0.34422675999999996,38.3125,9,0.24
0.03475106051820429,0.03487362086060963,0.9991977614742824,1702672543.7694058,0.35535523888888887,38.3125,9,0.24
0.03462605670339061,0.034873958783054146,0.9991977614742824,1702672583.8408802,0.36648620055555553,38.25,9,0.24
0.03462605670339061,0.03487253100326465,0.9991977614742824,1702672623.852757,0.3776006111111111,38.25,9,0.24
0.03562608722190009,0.034879390979667364,0.9991977614742824,1702672663.8644514,0.38871497083333334,38.25,9,0.24
0.035251075777459034,0.03489564704614447,0.9991977614742824,1702672703.876374,0.39982939444444443,38.3125,9,0.24
0.03587609485152746,0.034924726508503236,0.9991977614742824,1702672743.888252,0.4109438038888889,38.375,9,0.24
0.03725113681447798,0.0349732869581126,0.9991977614742824,1702672783.904824,0.4220595191666667,38.4375,9,0.24
0.03587609485152746,0.03504270404408605,0.9991977614742824,1702672824.061916,0.43321426916666667,38.4375,9,0.24
0.03587609485152746,0.035133633287466486,0.9991977614742824,1702672864.1023698,0.4443366152777778,38.4375,9,0.24
0.035376079592272715,0.035226377178175845,0.9991977614742824,1702672904.114607,0.4554511261111111,38.375,9,0.24
0.03562608722190009,0.03528742939763313,0.9991977614742824,1702672944.1265814,0.4665655630555556,38.3125,9,0.24
0.035251075777459034,0.035295580105622164,0.9991977614742824,1702672984.1385586,0.4776800011111111,38.3125,9,0.24
0.03587609485152746,0.035240700320819766,0.9991977614742824,1702673024.1506205,0.4887944619444445,38.3125,9,0.24
0.035376079592272715,0.03514758122875277,0.9991977614742824,1702673064.1626456,0.49990891666666665,38.25,9,0.24
0.03562608722190009,0.03519530242620509,0.9991977614742824,1702673104.220746,0.5110361647222222,38.1875,9,0.24
0.036251106295968505,0.035350915890775984,0.9991977614742824,1702673144.303898,0.5221703733333333,38.0625,9,0.24
0.03500106814783166,0.03563697585980133,0.9991977614742824,1702673184.3212483,0.5332863,38.0,9,0.24
0.03512607196264535,0.035908870391300474,0.9991977614742824,1702673224.3528275,0.5444061869444444,37.875,9,0.24
0.03475106051820429,0.03602240552183099,0.9991977614742824,1702673264.3653274,0.5555207691666667,37.8125,9,0.24
0.03500106814783166,0.035922534809633214,0.9991977614742824,1702673304.3769777,0.566635118611111,37.8125,9,0.24
0.03412604144413587,0.03565738324944452,0.9991977614742824,1702673344.3884444,0.5777494147222222,37.875,9,0.24
0.03587609485152746,0.03536868740651438,0.9991977614742824,1702673384.433302,0.5888729861111112,37.9375,9,0.24
0.03350102237006745,0.0351958827492391,0.9991977614742824,1702673424.5102427,0.6000054686111111,38.0625,9,0.24
0.03575109103671377,0.03509807258967241,0.9991977614742824,1702673464.6772273,0.6111629647222223,38.125,9,0.24
0.05387664418469802,0.03510804458919001,0.9991977614742824,1702673504.6896312,0.6222775213888889,38.1875,9,0.24
0.03737614062929166,0.03530760434745836,0.9991977614742824,1702673544.7018335,0.6333920219444444,38.25,9,0.24
0.03900119022186956,0.035911363490880865,0.9991977614742824,1702673584.7140467,0.6445065249999999,38.25,9,0.24
0.038001159703360085,0.03745678942009873,0.9991977614742824,1702673624.7263098,0.6556210430555556,38.125,9,0.24
0.044626361888485365,0.0398984125074325,0.9991977614742824,1702673664.738482,0.6667355352777777,38.125,9,0.24
0.03975121311075167,0.04384489083831357,0.9991977614742824,1702673704.7820504,0.677858751388889,38.0625,9,0.24
0.04825147251808222,0.04921620118101414,0.9991977614742824,1702673745.0293164,0.6890385472222222,38.0625,9,0.24
0.04975151829584643,0.057801881700215836,0.9991977614742824,1702673785.0555158,0.7001569330555555,38.125,9,0.24
0.03500106814783166,0.06807474472764255,0.9991977614742824,1702673825.0679698,0.7112715036111111,38.1875,9,0.24
0.03475106051820429,0.07812053361144419,0.9991977614742824,1702673865.0802884,0.7223860372222223,38.25,9,0.24
0.03562608722190009,0.08326088318766874,0.9991977614742824,1702673905.0937653,0.7335008916666668,38.25,9,0.24
0.0355010834070864,0.08077071567415198,0.9991977614742824,1702673945.1063313,0.7446154936111111,38.1875,9,0.24
0.03687612537003693,0.0710327453562126,0.9991977614742824,1702673985.2890341,0.7557773575,38.125,9,0.24
0.03762614825891903,0.05799796446033585,0.9991977614742824,1702674025.3326528,0.7669005833333333,38.0625,9,0.24
0.03612610248115482,0.04617390680398091,0.9991977614742824,1702674065.364513,0.7780205430555556,38.0,9,0.24
0.036251106295968505,0.03945276102374559,0.9991977614742824,1702674105.3766413,0.7891350233333334,38.0,9,0.24
0.05412665181432539,0.03671851712825593,0.9991977614742824,1702674145.3894265,0.8002496888888889,38.125,9,0.24
0.1112533951841792,0.037097624721898294,0.9991977614742824,1702674185.4006207,0.8113639063888889,38.1875,9,0.24
0.03912619403668325,0.03790096129527626,0.9991977614742824,1702674225.4114344,0.8224780230555555,38.25,9,0.24
0.03987621692556536,0.03923077476669238,0.9991977614742824,1702674265.4219663,0.83359206,38.3125,9,0.24
0.04650141911069063,0.041195519717475156,0.9991977614742824,1702674305.568675,0.8447439241666668,38.375,9,0.24
0.4395134128849147,0.044522044492067966,0.9991977614742824,1702674345.6431835,0.8558757302777779,38.375,9,0.24
0.04500137333292642,0.07238243063102617,0.9991977614742824,1702674385.6554804,0.8669902572222222,38.3125,9,0.24
0.30225922421948914,0.11876233559579084,0.9991977614742824,1702674425.6679306,0.8781048258333334,38.1875,9,0.24
0.11987865840632345,0.17809843390951566,0.9991977614742824,1702674465.680493,0.8892194266666668,38.125,9,0.24
0.06337693411053805,0.2246800178761263,0.9991977614742824,1702674505.69282,0.9003339625,38.125,9,0.24
0.07012714011047701,0.23942446867509198,0.9991977614742824,1702674545.7056956,0.9114486497222222,38.125,9,0.24
0.05687673574022645,0.21941945123698983,0.9991977614742824,1702674585.7296023,0.9225664013888888,38.25,9,0.24
0.21938169499801632,0.17890664050173044,0.9991977614742824,1702674625.8068993,0.9336989863888888,38.25,9,0.24
1.4165432294686728,0.17590163007896975,0.9991977614742824,1702674665.8761072,0.9448293197222222,38.1875,9,0.24
2.9510900601214636,0.25848353215912484,0.9991977614742824,1702674705.888382,0.9559438408333333,38.1875,9,0.24
2.3365713064973908,0.4583429346046153,0.9991977614742824,1702674745.9007273,0.9670583805555556,38.1875,9,0.24
1.1659105807672354,0.7725746761080855,0.9991977614742824,1702674785.9128544,0.9781728602777778,38.1875,9,0.24
2.8175859859004486,1.150232184412957,1.150232184412957,1702674825.9266944,0.9892878166666667,38.25,9,0.24
1.743678212836085,1.519000416126967,1.519000416126967,1702674865.9391134,1.0004023797222221,38.3125,9,0.24
2.650330881679739,1.759288072755131,1.759288072755131,1702674906.0261254,1.011537659722222,38.375,9,0.24
2.382322702719199,1.9647917420860639,1.9647917420860639,1702674946.219191,1.0227024008333334,38.4375,9,0.24
1.8693070467238382,2.072414185530653,2.072414185530653,1702674986.230939,1.0338167733333334,38.4375,8,0.24
1.7116772362437818,2.1062926513373954,2.1062926513373954,1702675026.2430203,1.0449312402777777,38.4375,8,0.24
4.096,2.105214482160505,2.1078194671629706,1702675066.2565496,1.0560461097222222,38.4375,8,0.24
2.507576525162511,2.082314409953994,2.1078194671629706,1702675106.2694833,1.0671608138888888,38.4375,8,0.24
1.7273027130954923,2.0543926665169643,2.1078194671629706,1702675146.2817395,1.078275328611111,38.4375,8,0.24
2.489450972014527,2.036640073103444,2.1078194671629706,1702675186.342947,1.0894034444444445,38.4375,8,2.0387303468374056
1.200161626026185,2.029113367810111,2.1078194671629706,1702675226.475054,1.1005512519444445,38.4375,8,2.0387303468374056
1.3136650898770104,2.0345652763793405,2.1078194671629706,1702675266.623425,1.111703575,38.4375,8,2.0387303468374056
1.9515595568712425,2.0291535202125672,2.1078194671629706,1702675306.6352084,1.122817961111111,38.4375,8,2.0387303468374056
3.6959877925962097,2.0021531101495227,2.1078194671629706,1702675346.6549764,1.1339345575000002,38.4375,8,2.0387303468374056
0.36863624988555554,1.95773548447151,2.1078194671629706,1702675386.6794243,1.1450524591666666,38.4375,8,2.0387303468374056
0.04025122837000641,1.871078570197623,2.1078194671629706,1702675426.7023315,1.1561699316666667,38.4375,8,2.0387303468374056
0.044376354258858,1.7281202693224915,2.1078194671629706,1702675466.7237797,1.1672870047222221,38.4375,8,2.0387303468374056
0.03912619403668325,1.4871657196544166,2.1078194671629706,1702675506.7949858,1.1784178966666667,38.4375,8,2.0387303468374056
0.03987621692556536,1.1544307618222098,2.1078194671629706,1702675546.842322,1.1895421552777778,38.4375,8,2.0387303468374056
0.04100125125888852,0.7809543038274672,2.1078194671629706,1702675587.0355098,1.2007069291666665,38.4375,8,2.0387303468374056
0.040376232184820095,0.4430953392016846,2.1078194671629706,1702675627.05528,1.2118235358333334,38.4375,8,2.0387303468374056
0.03725113681447798,0.20584329836793372,2.1078194671629706,1702675667.0739484,1.2229398327777776,38.4375,8,2.0387303468374056
