media,drug,waste,pump_time,hour,vial_drug_mass,dil_rate
0,1,2,1702671263.1873357,1.8591666666666667e-06,0,0
0,1,2,1702671265.1877692,0.0005575361111111112,0,0
0,1,2,1702671267.1887577,0.001113363888888889,0,0
0,1,2,1702671269.1898859,0.0016692336111111112,0,0
0,1,2,1702671271.190776,0.0022250375,0,0
0,1,2,1702671273.1914542,0.0027807808333333334,0,0
0,1,2,1702671275.1924183,0.0033366008333333332,0,0
0,1,2,1702671277.1940308,0.0038926027777777777,0,0
0,1,2,1702671279.194569,0.004448309722222222,0,0
0,1,2,1702671281.1949654,0.005003980277777778,0,0
0,1,2,1702671283.1956406,0.005559721944444445,0,0
0,1,2,1702671285.1962633,0.006115452222222222,0,0
0,1,2,1702671287.197129,0.006671244166666666,0,0
0,1,2,1702671289.1984775,0.007227165833333334,0,0
0,1,2,1702671291.2003117,0.007783239444444445,0,0
0,1,2,1702671293.2015774,0.00833914388888889,0,0
0,1,2,1702671295.202641,0.008894995833333334,0,0
0,1,2,1702671297.2048922,0.009451176388888888,0,0
0,1,2,1702671299.206841,0.010007273333333334,0,0
0,1,2,1702671301.2085304,0.010563298055555555,0,0
0,1,2,1702671303.209793,0.011119210277777777,0,0
0,1,2,1702671305.2108493,0.0116750525,0,0
0,1,2,1702671307.2123826,0.012231031944444444,0,0
0,1,2,1702671309.2139225,0.012787022777777778,0,0
0,1,2,1702671311.2144423,0.013342723333333334,0,0
0,1,2,1702671313.2155879,0.013898591944444445,0,0
0,1,2,1702671315.2160337,0.014454272777777777,0,0
0,1,2,1702671317.217406,0.015010207777777779,0,0
0,1,2,1702671319.2179558,0.015565920833333333,0,0
0,1,2,1702671321.2188735,0.016121729166666664,0,0
0,1,2,1702671323.2204127,0.01667769722222222,0,0
0,1,2,1702671325.221578,0.01723359,0,0
0,1,2,1702671327.2234335,0.017789661666666668,0,0
0,1,2,1702671329.2240944,0.018345403055555556,0,0
0,1,2,1702671331.2249374,0.018901192777777777,0,0
0,1,2,1702671333.2253933,0.019456876388888888,0,0
0,1,2,1702671335.2271464,0.020012914444444446,0,0
0,1,2,1702671337.2289765,0.02056898111111111,0,0
0,1,2,1702671339.2297328,0.021124747500000002,0,0
0,1,2,1702671341.2303243,0.02168046833333333,0,0
0,1,2,1702671343.2318516,0.022236445555555553,0,0
0,1,2,1702671345.2328274,0.022792271111111113,0,0
0,1,2,1702671347.234073,0.023348171388888887,0,0
0,1,2,1702671349.2349582,0.023903974722222224,0,0
0,1,2,1702671351.2358274,0.024459773055555554,0,0
0,1,2,1702671353.2363317,0.025015470555555558,0,0
0,1,2,1702671355.2374916,0.025571342222222224,0,0
0,1,2,1702671357.238177,0.026127089444444446,0,0
